Code	Nom
C1060715	psychrobacillus psychrotolerans ( abd el - rahman et al . 2002 ) krishnamurthi et al . 2011
C1060715	bacillus psychrotolerans
C1295941	afipia genospecies
C0579229	streptococcus suis type 1
C1190207	catenuloplanes atrivinosus
C1190207	catenuloplanes atrovinosus
C1190207	catenuliplanes atrovinosus
C1190207	catenuliplanes atrivinosus
C1190207	catenuloplanes atrovinosus tamura et al . 1995
C0445749	providencia haimbachae
C0445749	providencia heimbachae
C0445749	providencia heimbachae muller et al . 1986
C1068855	gemmatimonadaeota
C1068855	gemmatimonadetes zhang et al . 2003
C1068855	gemmatimonadetes
C1068855	candidate division bd
C1068855	gemmatimonadaeota oren et al . 2015
C1068855	phylum gemmatimonadetes
C1320263	shigella boydii 19 [ provisional serotype e16553 ]
C0317964	bacillus chlororaphis
C0317964	pseudomonas chlororaphis
C0317964	pseudomonas chlororaphis ( guignard and sauvageau 1894 ) bergey et al . 1930 ( approved lists 1980 ) emend . peix et al . 2007
C0579516	salmonella ii 11:z : e , n , x
C0579516	salmonella 11:z : e , n , x
C1012457	actinocorallia aurantiaca
C1012457	actinomadura aurantiaca
C1012457	actinocorallia aurantica ( sic )
C1012457	actinomadura aurantiaca lavrova and preobrazhenskaya 1975
C1012457	actinocorallia aurantiaca ( lavrova and preobrazhenskaya 1975 ) zhang et al . 2001
C1016102	desulfitobacterium chlororespirans sanford et al . 2001
C1016102	desulfitobacterium chlororespirans
C1220808	genus paraliobacillus
C1220808	paraliobacillus ishikawa et al . 2003
C1220808	paraliobacillus
C1011948	methylophilus leisingerii
C1011948	methyliphilus leisingerii
C1011948	methylophilus leisingeri corrig . doronina and trotsenko 2001
C1011948	methylophilus leisingeri
C1011948	methyliphilus leisingeri
C1477544	arthrobacter parietes
C1477544	arthrobacter parietis
C1477544	arthrobacter parietis heyrman et al . 2005
C0315917	salmonella hoghton
C0315917	salmonella 3,10:l , z13,z28:z6
C0315917	salmonella enterica subsp . enterica ser . hoghton
C1031571	mannheimia species
C1031571	mannheimia
C1031571	mannheimia angen et al . 1999
C1031571	genus mannheimia
C1073182	aequorivita antarctica
C1073182	aequorivita antarctica bowman and nichols 2002 emend . liu et al . 2013
C1041508	thialkalimicrobium sibiricum
C1041508	thioalkalimicrobium sibiricum
C1041508	thioalkalimicrobium sibericum
C1041508	thioalkalimicrobium sibiricum corrig . sorokin et al . 2001
C0579835	salmonella splott
C0579835	salmonella 44:g , s , t:-
C0579835	salmonella enterica subsp . enterica ser . splott
C2711203	salmonella enterica subspecies enterica serovar 6,7:y:-
C2711203	salmonella serovar i 6,7:y:-
C2711203	salmonella i 6,7:y:-
C1231315	marinibacillus campisalis
C1231315	jeotgalibacillus campisalis ( yoon et al . 2004 ) yoon et al . 2010
C1231315	marinibacillus campisalis yoon et al . 2004
C1231315	jeotgalibacillus campisalis
C0316522	salmonella halle
C0316522	salmonella 28:c:1,7
C0316522	salmonella enterica subsp . enterica ser . halle
C4319816	photorhabdus temperata subsp . thracensis
C4319816	photorhabdus temperata subspecies thracensis
C1006479	porphyromonas crevioricanis hirasawa and takada 1994 emend . sakamoto and ohkuma 2013
C1006479	porphyromonas cansulci collins et al . 1994
C1006479	porphyromonas crevioricanis
C1006479	porphyromonas cansulci
C0315271	moellerella
C0315271	genus moellerella
C0315271	moellerella hickman - brenner et al . 1984
C0315271	moellerella species
C0317732	micrococcus sedentarius
C0317732	micrococcus sedentarius zobell and upham 1944
C0317732	kytococcus sedentarius
C0317732	kytococcus sedentarius ( zobell and upham 1944 ) stackebrandt et al . 1995
C1016753	desulfomicrobium apsheronum
C1016753	desulfomicrobium apsheronum rozanova et al . 1994
C1222459	tepidiphilus margaritifer
C1222459	tepidiphilus margaritifer manaia et al . 2003
C1008466	actinokineospora riparia
C1008466	actinokineospora riparia hasegawa 1988
C1002666	[ cytophaga ] arvensicola
C1002666	cytophaga arvensicola oyaizu et al . 1983
C1002666	chitinophaga arvensicola ( oyaizu et al . 1983 ) kampfer et al . 2006 emend . pankratov et al . 2006
C1002666	chitinophaga arvensicola
C1002666	cytophaga arvensicola
C4275173	streptococcus agalactiae serotype ix
C1007560	genus blastococcus
C1007560	blastococcus ahrens and moll 1970 ( approved lists 1980 ) emend . urzi et al . 2004
C1007560	blastococcus
C1007560	blastococcus ahrens and moll 1970 ( approved lists 1980 ) emend . lee 2006
C1449851	lactococcus lactis subspecies lactis
C1449851	lactococcus lactis subsp . lactis
C1449851	lactococcus lactis subsp lactis
C1449851	lactobacillus xylosus
C1449851	streptococcus diacetilactis
C1449851	streptococcus lactis ss . lactis
C1502534	advenella
C1502534	advenella coenye et al . 2005 emend . gibello et al . 2009
C1502534	tetrathiobacter ghosh et al . 2005
C1502534	genus advenella
C1502534	tetrathiobacter
C1502534	genus tetrathiobacter
C1659848	algoriphagus chordae
C1659848	algoriphagus chordae nedashkovskaya et al . 2004
C3472377	vibrio cholerae serogroup o75
C3472377	vibrio cholerae o75
C0316972	salmonella enterica subsp . enterica ser . tiergarten
C0316972	salmonella tiergarten
C0316972	salmonella 44:a : e , n , x
C1210964	megasphaera micronuciformis marchandin et al . 2003
C1210964	megasphaera micronuciformis
C0316840	salmonella 41:z29:-
C0316840	salmonella lodz
C0316840	salmonella enterica subsp . enterica ser . lodz
C1028758	planomicrobium mcmeekinii ( junge et al . ) yoon et al . 2001
C1028758	planomicrobium mcmeekinii
C1028758	planococcus mcmeekinii junge et al . 1998
C1028758	planococcus mcmeekinii
C0995284	aquaspirillum magnetotacticum
C0995284	aquaspirillum magnetotacticum maratea and blakemore 1981
C0995284	magnetospirillum magnetotacticum ( maratea and blakemore 1981 ) schleifer et al . 1992
C0995284	strain ms-1
C0995284	magnetospirillum magnetotacticum
C3266373	e. coli serotype o165:h7
C3266373	escherichia coli serotype o165:h7
C0445646	streptococcus saccharolyticus
C0445646	streptococcus saccharolyticus farrow et al . 1985
C0445646	enterococcus saccharolyticus
C0445646	enterococcus saccharolyticus ( farrow et al . 1985 ) rodrigues and collins 1991 emend . chen et al . 2013
C1065130	actinomadura mexicana
C1065130	actinomadura mexicana quintana et al . 2004
C0316609	salmonella enterica subsp . enterica ser . landau
C0316609	salmonella 30:i:1,2
C0316609	salmonella landau
C1232674	family nautiliaceae
C1232674	nautiliaceae
C1232674	nautiliaceae miroshnichenko et al . 2004
C0316489	salmonella gwaai
C0316489	salmonella 21:z4,z24:-
C0316489	salmonella ii gwaai
C0316489	salmonella ii 21:z4,z24:-
C1021818	paenibacillus peoriae
C1021818	bacillus peoriae
C1021818	paenibacillus peoriae ( montefusco et al . 1993 ) heyndrickx et al . 1996
C1021818	bacillus peoriae montefusco et al . 1993
C0995254	genus spirosoma
C0995254	spirosoma migula 1894 ( approved lists 1980 ) emend . ahn et al . 2014
C0995254	spirosoma migula 1894 ( approved lists 1980 ) emend . finster et al . 2009
C0995254	spirosoma
C1911062	genus moryella
C1911062	moryella carlier et al . 2007
C1911062	moryella
C3840168	cronobacter dublinensis subspecies lausannensis
C0206361	kingella kingii
C0206361	moraxella kingae
C0206361	kingella kingae ( henriksen and bovre 1968 ) henriksen and bovre 1976
C0206361	moraxella kingii
C0206361	kingella kingae
C2732939	streptococcus pyogenes type emm111
C0317991	pseudomonas meliae ogimi 1981
C0317991	pseudomonas meliae
C1082361	clostridium grantii mountfort et al . 1996
C1082361	clostridium grantii
C1076048	spermosira
C1076048	nodularia mertens ex bornet and flahault 1886
C1076048	nodularia < cyanobacteria >
C1076048	nodularia
C1624382	brevundimonas terrae
C1624382	brevundimonas terrae yoon et al . 2006
C0686863	division mendosicutes
C1905682	streptomyces carpaticus
C0579837	salmonella maritzburg
C0579837	salmonella enterica subsp . enterica ser . maritzburg
C0579837	salmonella 1,44:i : e , n , z15
C2316954	polyangium luteum
C0317999	pseudomonas caricapapayae robbs 1956
C0317999	pseudomonas caricapapayae
C1002686	halomonas meridiana james et al . 1990
C1002686	halomonas meridiana
C1465870	genus caldilinea
C1465870	caldilinea sekiguchi et al . 2003
C1465870	caldilinea
C1275751	salmonella iii arizonae , group c4
C1275751	salmonella iiia , group o:7
C1275751	salmonella iii arizonae , group c1
C1275751	salmonella iiia , group c1
C0316302	salmonella enterica subsp . enterica ser . sangera
C0316302	salmonella 16:b : e , n , z15
C0316302	salmonella sangera
C1645240	oceanisphaera donghaensis
C1645240	oceanisphaera donghaensis park et al . 2006
C1045653	tetrasphaera japonica
C1045653	tetrasphaera japonica maszenan et al . 2000
C0317871	mycoplasma muris mcgarrity et al . 1983
C0317871	mycoplasma muris
C0315478	salmonella enterica subsp . enterica ser . baiboukoum
C0315478	salmonella baiboukoum
C0315478	salmonella 6,7:k:1,7
C1033659	chitinophaga pinensis sangkhobol and skerman 1981 emend . hahnke et al . 2016
C1033659	chitinophaga pinensis
C1933790	clostridium nitrophenolicum suresh et al . 2007
C1933790	clostridium nitrophenolicum
C0579947	salmonella ii 56:z10:e , n , x
C0579947	salmonella 56:z10:e , n , x
C1027726	tindallia kevbrin et al . 1999
C1027726	tindallia
C1027726	genus tindallia
C0317657	legionella bozemanii
C0317657	legionella bozemaniae corrig . brenner et al . 1980
C0317657	legionella bozemanae
C0317657	fluoribacter bozemanae
C0317657	legionella bozemaniae
C0317657	fluoribacter bozemaniae
C0317657	fluoribacter bozemanae garrity et al . 1980
C1026865	streptomyces sulfonofaciens
C1026865	streptomyces sulfonofaciens miyadoh et al . 1983
C1026865	streptomyces sulfonicifaciens
C1032038	mycetocola saprophilus tsukamoto et al . 2001
C1032038	detolaasinbacter shiratae
C1032038	mycetocola saprophilus
C1500451	pontibacillus chungwhensis lim et al . 2005
C1500451	pontibacillus chungwhensis
C1641440	novosphingobium taihuense liu et al . 2005
C1641440	novosphingobium taihuense
C2732893	streptococcus pneumoniae serogroup 28
C2316162	desulfurobacteriaceae
C2316162	family desulfurobacteriaceae
C2316162	desulfurobacteriaceae l'haridon et al . 2006 emend . gupta and lali 2013
C1481969	halomonas sulfidaeris
C1481969	halomonas sulfidaeris kaye et al . 2004
C0315019	borrelia microti
C0579895	salmonella ii 50:b : z6
C0579895	salmonella 50:b : z6
C2316200	glycomyces sambucus
C2316200	glycomyces sambucus gu et al . 2007
C1080647	genus dolosicoccus
C1080647	dolosicoccus
C1080647	dolosicoccus species
C1080647	dolosicoccus collins et al . 1999
C0317855	mycoplasma caviae hill 1971
C0317855	mycoplasma caviae
C0033701	mirabilis proteus
C0033701	p. mirabilis
C0033701	proteus mirabilis hauser 1885
C0033701	mirabili proteus
C0033701	proteus mirabilis
C1265318	cytophaga - like bacteria
C1265318	cbl
C1265318	cytophaga - like gliding bacteria
C0318178	streptococcus macacae
C0318178	streptococcus macacae beighton et al . 1984
C0317110	salmonella iiib 47:z52:e , n , x , z15
C0317110	salmonella iii arizonae 47:z52:e , n , x , z15
C1217358	asanoa lee and hah 2002 emend . xu et al . 2011
C1217358	asanoa
C1217358	genus asanoa
C3531881	escherichia coli serotype o26:h11
C3531881	e. coli serotype o26:h11
C0752032	methyliphilus methylitrophus
C0752032	methylotrophus methylophilus
C0752032	methyliphilus methylotrophus
C0752032	methylophilus methylotrophus jenkins et al . 1987
C0752032	methylophilus methylitrophus
C0752032	methylophilus methylotrophus
C1017767	pseudonocardia asaccharolytica
C1017767	pseudonocardia asaccharolytica reichert et al . 1998
C1265164	shigella boydii , serovar 13
C1265164	shigella boydii 13
C0315221	genus edwardsiella
C0315221	edwardsiella ewing and mcwhorter 1965
C0315221	edwardsiella
C0315221	asakusa group
C0315221	edwardsiella species
C0315221	bartholomew group
C0315221	edwardsiella < enterobacteria >
C1016855	acetobacterium fimetarium
C1016855	acetobacterium fimetarium kotsyurbenko et al . 1997
C0316242	salmonella 1,6,14,25:g , m:-
C0316242	salmonella warragul
C0316242	salmonella enterica subsp . enterica ser . warragul
C0445946	bilophila baron et al . 1990
C0445946	genus bilophila
C0445946	bilophila
C0445946	bilophila species
C0316351	salmonella enterica subsp . enterica ser . akuafo
C0316351	salmonella akuafo
C0316351	salmonella 16:y:1,6
C0316385	salmonella iii arizonae 16:l , v : z:(z61 )
C0316385	salmonella iiib 16:l , v : z:(z61 )
C1013589	micromonospora aurantica
C1013589	micromonospora sandarakina
C1013589	micromonospora aurantiaca
C1013589	micromonospora aurantiaca sveshnikova et al . 1969
C1076539	chryseobacterium defluvii kampfer et al . 2003 emend . montero - calasanz et al . 2013
C1076539	chryseobacterium defluvii
C1197674	arthrobacter gandavensis
C1197674	arthrobacter gandensis
C1197674	arthrobacter gandavensis storms et al . 2003
C0316345	salmonella 16:l , z13,z28:z6
C0316345	salmonella ablogame
C0316345	salmonella enterica subsp . enterica ser . ablogame
C0314776	acholeplasma modicum leach 1973
C0314776	acholeplasma modicum
C0579762	salmonella ii 1,40:z6:1,5
C0579762	salmonella 1,40:z6:1,5
C1827314	castellaniella
C1827314	genus castellaniella
C1827314	castellaniella kampfer et al . 2006
C4075650	haemophilus , not haemophilus influenzae
C2584652	saccharopolyspora hirsuta kobensis
C2584652	saccharopolyspora hirsuta subspecies kobensis
C1299078	bacillus sp .
C1299078	bacillus species
C1299078	bacillus sp . by
C1299078	bacillus sp
C0995929	desulfobacter curvatus
C0995929	desulfobacter curvatus widdel 1988
C1265135	shigella flexneri , serovar 1
C4510067	herbaspirillum huttiense subsp . huttiense
C4510067	herbaspirillum huttiense subspecies huttiense
C1036446	syntrophococcus sucromutans
C1036446	syntrophococcus sucromutans krumholz and bryant 1986
C0315176	bacillus pyelonephritidis
C0315176	mycobacterium renale
C0315176	bacillus pyelonephritidis bovis
C0315176	bacterium renale
C0315176	bacillus pyelonephritidis boum
C0315176	corynebacterium ovale
C0315176	bacillus renalis
C0315176	bacillus pyelonephritis bovis
C0315176	corynebacterium renale
C0315176	corynebacterium renale ( migula 1900 ) ernst 1906
C0315176	corynebacterium renale type 1
C1193659	pseudomonas thermotolerans
C1193659	pseudomonas thermotolerans manaia and moore 2002
C1030435	brevundimonas alba
C1030435	brevundimonas alba ( ex poindexter 1964 ) abraham et al . 1999
C1030435	caulobacter subvibrioides subsp . albus
C0318273	vibrio furnissii brenner et al . 1984
C0318273	vibrio fluvialis biogroup 2
C0318273	vibrio furnissii
C0315714	salmonella enterica subsp . enterica ser . durban
C0315714	salmonella 9,12:a : e , n , z15
C0315714	salmonella durban
C0315923	salmonella enterica subsp . enterica ser . simi
C0315923	salmonella 3,10:r : e , n , z15
C0315923	salmonella simi
C1264900	salmonella ii 1,9,12:m , t : z39
C3266429	e. coli serotype o118:nonmotile
C3266429	escherichia coli serotype o118:nonmotile
C1265175	vancomycin - resistant enterococci
C1265175	vre
C1265175	vancomycin resistant enterococci
C1265175	vancomycin resistant enterococcus
C1265175	vancomycin - resistant enterococcus
C2622533	brevibacterium massiliense
C2622533	brevibacterium massiliense roux and raoult 2009
C2622533	brevibacterium ravenspurgense mages et al . 2009
C2622533	brevibacterium ravenspurgense
C1005852	genus holophaga
C1005852	holophaga
C1005852	holophaga liesack et al . 1995
C3266419	escherichia coli serotype o126:h8
C3266419	e. coli serotype o126:h8
C1211059	pediococcus claussenii
C1211059	pediococcus claussenii dobson et al . 2002
C0317992	pseudomonas fuscovaginae ( ex tanii et al . 1976 ) miyajima et al . 1983
C0317992	pseudomonas fuscivaginae
C0317992	pseudomonas fuscovaginae
C0445961	propionibacterium freudenreichii subsp shermanii
C0445961	propionibacterium freudenreichii ss shermanii
C1040520	bacteria ironing
C1040520	iron bacteria
C1040520	family gallionellaceae
C1040520	gallionellaceae henrici and johnson 1935
C1040520	gallionella group
C1040520	gallionellaceae
C3266338	escherichia coli serotype orough : h18
C3266338	e. coli orough : h18
C0579488	s. ser . bida
C0579488	salmonella bida
C0579488	salmonella enterica subsp . enterica ser . bida
C0579488	salmonella 1,3,19:c:1,6
C1043264	nocardia amycolata
C1043264	nocardia beijingensis
C1043264	nocardia beijingensis wang et al . 2001
C1533119	yersinia enterocolitica serogroup o:4,32
C3266567	e. coli serotype o6:h34
C3266567	escherichia coli serotype o6:h34
C0075026	spirulina
C0075026	spirulina < bacterium >
C0317735	mobiluncus curtisii ss . curtisii
C0317735	mobiluncus curtisii subsp curtisii
C1004798	thermoanaerobacterium thermosulphurigenes
C1004798	clostridium thermosulfurigenes
C1004798	thermoanaerobacterium thermosulfurigenes
C1004798	clostridium thermosulphurigenes
C1004798	clostridium thermosulfurigenes corrig . schink and zeikus 1983
C1004798	clostridium thermosulfurogenes
C1004798	thermoanaerobacterium thermosulfurigenes ( schink and zeikus 1983 ) lee et al . 1993
